stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category
23189,set of 12 fork candles,1249,3507.5099999999998,3.3956338028169015,141,89,0.00032958781059502296,0.7631979481877976,A
21715,girls vintage tin seaside bucket,1330,3507.17,3.261293103448276,231,116,0.0003295558620458806,0.7635275040498435,A
22760,"tray, breakfast in bed",275,3491.8599999999997,14.710749999999999,80,50,0.00032811723767126445,0.7638556212875147,A
21238,red retrospot cup,3969,3488.44,1.0694117647058823,387,160,0.00032779587285342075,0.7641834171603682,A
21745,gaolers keys decorative garden,935,3475.73,3.968046511627907,214,115,0.0003266015609134227,0.7645100187212817,A
82580,bathroom metal sign,5881,3473.21,0.8306466876971609,631,210,0.0003263647657844852,0.7648363834870662,A
22065,christmas pudding trinket pot,6729,3462.25,1.0662948207171314,241,132,0.00032533489490624924,0.7651617183819724,A
21243,pink  polkadot plate,2065,3449.6,2.1288709677419355,185,95,0.00032414622094551154,0.765485864602918,A
84508A,camouflage design teddy,1631,3448.05,2.4124999999999996,36,17,0.0003240005731479508,0.765809865176066,A
22435,set of 9 heart shaped balloons,2757,3445.5,1.4632089552238805,266,153,0.0003237609590293831,0.7661336261350954,A
23350,roll wrap vintage spot,2712,3445.08,1.4612861736334404,305,205,0.00032372149317456023,0.76645734762827,A
23426,metal sign drop your pants,1275,3444.43,3.3344711538461542,206,126,0.0003236604150659057,0.7667810080433359,A
21588,retrospot giant tube matches,1494,3442.5,2.5266666666666664,132,99,0.0003234790600663623,0.7671044871034023,A
21385,ivory hanging decoration  heart,3883,3442.45,1.1086196319018404,317,153,0.00032347436175031197,0.7674279614651526,A
21463,mirrored disco ball,649,3435.05,5.797388059701492,134,77,0.0003227790109748607,0.7677507404761275,A
23354,6 gift tags 50's christmas,3740,3429.4,0.9722121212121212,322,235,0.00032224810126117156,0.7680729885773886,A
23156,set of 5 mini grocery magnets,1665,3423.29,2.261497584541063,205,117,0.0003216739670398192,0.7683946625444285,A
23127,feltcraft girl nicole kit,668,3422.4,5.279782608695652,182,137,0.000321590337014123,0.7687162528814426,A
23014,glass apothecary bottle elixir,856,3419.5800000000004,4.863838862559241,209,122,0.0003213253519888835,0.7690375782334316,A
84509A,set of 4 english rose placemats,896,3417.28,4.501217391304348,230,103,0.0003211092294505675,0.7693586874628822,A
47567B,tea time kitchen apron,602,3414.5,6.340522388059702,133,81,0.00032084800307816824,0.7696795354659604,A
23388,woodland mini backpack,816,3411.34,4.640657894736842,152,114,0.0003205510695037864,0.7700000865354641,A
22300,coffee mug dog + ball design,1528,3409.21,3.1201020408163265,196,100,0.00032035092124004156,0.7703204374567042,A
21497,fancy fonts birthday wrap,8550,3409.0,0.4182608695652174,230,177,0.0003203311883126301,0.7706407686450168,A
22311,office mug warmer black+silver,1132,3403.76,4.082222222222223,142,61,0.00031983880479055383,0.7709606074498074,A
22782,set 3 wicker storage baskets,241,3399.95,19.355405405405406,74,65,0.00031948079310751735,0.7712800882429149,A
21429,red gingham rose jewellery box,1740,3391.15,2.321786941580756,286,147,0.0003186538894826564,0.7715987421323977,A
22029,spaceboy birthday card,8161,3387.57,0.5244318181818182,527,234,0.0003183174900534516,0.771917059622451,A
84032A,charlie+lola pink hot water bottle,1003,3384.98,3.4974203821656054,313,78,0.0003180741172820436,0.7722351337397331,A
22653,button box,1876,3378.5,1.9483399209486165,250,73,0.0003174652155219187,0.772552598955255,A
23188,vintage  2 metre folding ruler,1627,3374.0499999999997,1.9993506493506492,152,102,0.00031704706539343783,0.7728696460206484,A
22776,sweetheart 3 tier cake stand,284,3371.58,12.072264150943397,158,99,0.00031681496858055073,0.773186460989229,A
22812,pack 3 boxes christmas pannetone,1649,3359.8199999999997,2.749156626506024,161,92,0.0003157099246455092,0.7735021709138745,A
79000,moroccan tea glass,4162,3357.3399999999997,1.01512,125,69,0.000315476888169412,0.773817647802044,A
21993,floral folk stationery set,1937,3355.84,2.024824355971897,425,151,0.00031533593868790163,0.7741329837407319,A
22687,doormat christmas village,590,3354.22,11.319807692307693,52,30,0.0003151837132478704,0.7744481674539798,A
23239,set of 4 knick knack tins poppies,842,3353.84,4.393646408839779,178,125,0.00031514800604588776,0.7747633154600257,A
22563,happy stencil craft,2823,3348.18,1.3495070422535211,281,171,0.00031461615666898853,0.7750779316166947,A
22432,watering can pink bunny,1716,3342.8199999999997,2.247849462365591,277,158,0.00031411249718839133,0.7753920441138831,A
22165,"diamante heart shaped wall mirror,",415,3328.2,11.87312925170068,146,27,0.00031273870957527003,0.7757047828234583,A
22079,ribbon reel hearts design,1897,3325.29,2.0423312883435583,323,190,0.00031246526758113986,0.7760172480910394,A
22179,set 10 lights night owl,461,3317.4700000000003,9.038333333333332,119,53,0.0003117304509508657,0.7763289785419903,A
23065,large deco jewellery stand,263,3302.44,12.99621052631579,95,77,0.0003103181371461315,0.7766392966791364,A
22855,fine wicker heart,2642,3301.73,1.5268487394957984,237,152,0.00031025142105821655,0.7769495481001947,A
22962,jam jar with pink lid,3896,3288.11,1.058187134502924,342,180,0.0003089715997661022,0.7772585196999607,A
22244,3 hook hanger magic garden,1703,3276.2099999999996,2.8271249999999997,159,66,0.0003078534005461196,0.7775663731005068,A
22460,embossed glass tealight holder,2546,3273.5,1.5488151658767773,211,118,0.00030759875181619086,0.777873971852323,A
23308,set of 60 vintage leaf cake cases,6139,3272.6099999999997,0.6942159383033419,382,209,0.0003075151217904947,0.7781814869741135,A
22967,set 3 song bird paper eggs assorted,1171,3271.4100000000003,3.0120289855072464,138,122,0.0003074023622052864,0.7784888893363188,A
21868,potting shed tea mug,2477,3259.75,1.7556578947368422,302,153,0.00030630671490234555,0.7787951960512212,A
23395,belle jardiniere cushion cover,748,3257.08,4.915592417061611,210,141,0.00030605582482525704,0.7791012518760464,A
23053,recycled acapulco mat pink,364,3254.32,9.819390243902438,164,105,0.00030579647777927794,0.7794070483538257,A
22567,20 dolly pegs retrospot,2448,3251.6,1.569642857142857,222,135,0.00030554088938613904,0.7797125892432119,A
22187,green christmas tree card holder,1266,3245.68,3.9398969072164944,192,123,0.00030498460876577803,0.7800175738519777,A
22430,enamel watering can cream,617,3241.34,5.763367346938776,195,131,0.00030457679493260794,0.7803221506469102,A
22746,poppy's playhouse livingroom,1447,3236.54,2.5151975683890577,328,179,0.00030412575659177467,0.780626276403502,A
23051,recycled acapulco mat blue,365,3223.49,9.636790123456791,162,95,0.0003028994961026342,0.7809291758996046,A
23230,wrap alphabet design,7976,3217.92,0.41736170212765955,235,178,0.0003023761036946256,0.7812315520032993,A
20973,12 pencil small tube woodland,4497,3210.27,0.7885479452054794,355,191,0.0003016572613389226,0.7815332092646382,A
23393,home sweet home cushion cover,801,3207.91,4.481428571428571,229,165,0.0003014355008213462,0.7818346447654596,A
21135,victorian  metal postcard spring,2869,3206.0,1.8941208791208792,177,122,0.000301256025148223,0.7821359007906078,A
22360,glass jar english confectionery,1010,3192.82,3.937720930232558,214,102,0.00030001754903735163,0.7824359183396451,A
22491,pack of 12 coloured pencils,3947,3183.63,0.9124886877828055,219,162,0.00029915399854729794,0.7827350723381924,A
21115,rose caravan doorstop,562,3162.24,7.511472392638037,162,104,0.00029714405894095964,0.7830322163971334,A
23342,mint diner wall clock,371,3159.41,8.835555555555555,162,104,0.00029687813425251003,0.7833290945313859,A
23035,drawer knob ceramic ivory,2155,3147.79,1.646020942408377,190,110,0.0002957862456024095,0.7836248807769883,A
23323,white wicker star,1469,3146.78,2.251291390728477,294,210,0.0002956913396181925,0.7839205721166065,A
72807C,set/3 vanilla scented candle in box,721,3145.05,5.298535031847134,157,83,0.0002955287778828505,0.7842161008944893,A
22465,hanging metal star lantern,2053,3141.54,1.87605,198,119,0.00029519895609611617,0.7845112998505854,A
84968A,set of 16 vintage rose cutlery,267,3139.2999999999997,13.837070707070707,98,32,0.00029498847153706063,0.7848062883221225,A
21381,mini wooden happy birthday garland,1811,3131.2400000000002,2.377920353982301,224,88,0.0002942311029897448,0.7851005194251123,A
22778,glass cloche small,804,3131.02,4.9038775510204085,142,79,0.00029421043039912323,0.7853947298555114,A
21561,dinosaur lunch box with cutlery,1281,3127.38,3.0350467289719627,213,116,0.00029386839299065805,0.785688598248502,A
23346,spaceboy beaker,2628,3112.34,1.5186559139784948,184,106,0.0002924551395227138,0.7859810533880247,A
21240,blue polkadot cup,3570,3110.2599999999998,1.113211009174312,325,149,0.00029225968957501933,0.7862733130775997,A
20754,retrospot red washing up gloves,1457,3088.86,2.5132573289902282,304,153,0.000290248810305471,0.7865635618879052,A
20828,glitter butterfly clips,1128,3074.78,3.1662903225806454,241,116,0.00028892576450569344,0.7868524876524109,A
23188,vintage  2 meter folding ruler,1844,3073.7200000000003,1.8808196721311474,181,131,0.0002888261602054261,0.7871413138126163,A
84997A,green 3 piece polkadot cutlery set,845,3069.46,4.073648648648648,74,55,0.00028842586367793655,0.7874297396762943,A
22564,alphabet stencil craft,2697,3057.27,1.3571505376344086,186,120,0.00028728041422486204,0.7877170200905191,A
23461,sweetheart bird house,847,3041.21,4.551500000000001,94,75,0.00028577131510949073,0.7880027914056287,A
22604,set of 4 napkin charms cutlery,1251,3039.6600000000003,2.8548837209302325,125,77,0.00028562566731193,0.7882884170729406,A
23329,decorative wicker heart large,1767,3038.19,1.7691199999999998,233,168,0.0002854875368200498,0.7885739046097606,A
22972,children's spaceboy mug,1771,3028.04,1.9899561403508772,227,137,0.0002845337786618294,0.7888584383884224,A
22894,tablecloth red apples design,305,3027.38,10.172682926829268,122,82,0.00028447176088996487,0.7891429101493124,A
23242,treasure tin buffalo bill,1470,3024.63,2.2825345622119815,214,132,0.0002842133535071958,0.7894271235028195,A
22810,set of 6 t-lights snowmen,944,3022.0800000000004,3.5977108433734943,165,106,0.00028397373938862815,0.7897110972422081,A
22892,set of salt and pepper toadstools,2472,3021.6,1.2452261306532664,199,117,0.0002839286355545448,0.7899950258777627,A
22592,cardholder holly wreath metal,658,3021.12,5.085037037037037,135,79,0.00028388353172046146,0.7902789094094832,A
23237,set of 4 knick knack tins leaf,747,3020.61,4.271626016260163,123,94,0.00028383560889674793,0.79056274501838,A
21714,citronella candle garden pot,1651,3010.65,1.8948458149779734,225,106,0.00028289970433951887,0.7908456447227195,A
22945,christmas metal tags assorted,2991,3008.92,2.2110857142857143,172,118,0.0002827371426041769,0.7911283818653236,A
23236,doiley storage tin,1094,3004.46,3.103008130081301,122,93,0.000282318052812486,0.7914106999181362,A
23390,dolly girl mini backpack,739,2992.3900000000003,4.392682926829269,161,116,0.00028118387931793233,0.7916918837974541,A
21201,tropical  honeycomb paper garland,1240,2987.82,3.166153846153846,101,44,0.0002807544532309306,0.7919726382506851,A
22644,ceramic cherry cake money bank,2214,2986.97,2.1284420289855075,276,146,0.0002806745818580747,0.7922533128325432,A
21810,christmas hanging star with bell,5840,2981.8399999999997,0.744638783269962,252,129,0.00028019253463130913,0.7925335053671745,A
16161P,wrap english rose,7201,2980.42,0.41943548387096774,248,189,0.00028005910245547936,0.7928135644696299,A
22331,woodland party bag + sticker set,1840,2975.14,2.0058469945355193,183,101,0.0002795629602805627,0.7930931274299104,A
21411,gingham heart  doorstop red,785,2961.83,4.917489711934157,241,147,0.00027831226854796047,0.7933714396984584,A
21918,set 12 kids colour  chalk sticks,7199,2950.25,0.5195967741935483,369,193,0.0002772241385507002,0.793648663837009,A
22906,12 message cards with envelopes,1733,2947.87,2.0496899224806198,251,150,0.0002770004987067037,0.7939256643357158,A
21625,vintage union jack apron,407,2939.51,8.065411764705884,169,97,0.0002762149402630858,0.7942018792759789,A
35004B,set of 3 black flying ducks,577,2934.81,6.268839285714286,111,30,0.00027577329855435316,0.7944776525745332,A
22777,glass cloche large,350,2934.53,10.711929824561404,57,36,0.00027574698798447125,0.7947533995625177,A
23211,red rocking horse hand painted,2329,2930.57,1.5651851851851852,160,82,0.0002753748813532838,0.795028774443871,A
85174,s/4 cacti candles,613,2927.08,7.02828025477707,157,55,0.0002750469388929696,0.795303821382764,A
22078,ribbon reel lace design,1369,2923.21,2.6293401015228426,192,105,0.0002746832892306728,0.7955785046719946,A
22990,cotton apron pantry design,633,2917.43,5.315301204819277,164,117,0.0002741401638952527,0.7958526448358899,A
22843,biscuit tin vintage green,450,2904.52,7.27,126,92,0.0002729270586910532,0.796125571894581,A
21313,glass heart t-light holder,3321,2893.77,1.149158878504673,214,96,0.0002719169207402287,0.7963974888153212,A
23290,spaceboy childrens bowl,2430,2890.3500000000004,1.4357009345794394,214,125,0.000271595555922385,0.7966690843712436,A
23345,dolly girl beaker,2451,2886.25,1.5064204545454545,174,100,0.0002712102940062566,0.7969402946652498,A
23283,doormat vintage leaves design,430,2881.18,7.847912087912087,91,75,0.00027073388475875145,0.7972110285500086,A
23056,flowers chandelier t-light holder,960,2879.37,6.182564102564102,38,32,0.0002705638057177289,0.7974815923557264,A
22774,red drawer knob acrylic edwardian,2254,2871.75,1.5968794326241134,140,56,0.0002698477823516561,0.797751440138078,A
21990,modern floral stationery set,1672,2870.0,1.9954200542005418,366,127,0.00026968334128989397,0.7980211234793678,A
21976,pack of 60 mushroom cake cases,5199,2869.9,0.8403266331658291,393,181,0.00026967394465779324,0.7982907974240256,A
22354,retrospot padded seat cushion,750,2860.98,4.555903614457831,83,43,0.0002688357650744114,0.7985596331891001,A
23427,stool home sweet home,237,2860.58,12.967478260869566,114,87,0.00026879817854600865,0.798828431367646,A
22426,enamel wash bowl cream,742,2855.21,4.903253588516746,208,104,0.0002682935794022014,0.7990967249470482,A
22797,chest of drawers gingham heart,163,2851.36,18.919890109890108,91,63,0.00026793180906632474,0.7993646567561146,A
23504,playing cards jubilee union jack,1927,2848.8900000000003,1.3483410138248846,208,164,0.00026769971225343764,0.799632356468368,A
22930,baking mould heart milk chocolate,1108,2846.8,3.073350785340314,189,120,0.0002675033226425331,0.7998998597910106,A
23212,heart wreath decoration with bell,2284,2845.89,1.4963157894736843,185,103,0.00026741781329041683,0.8001672776043011,B
22476,empire union jack tv dinner tray,880,2839.21,6.91288,125,61,0.00026679011826609054,0.8004340677225672,B
85178,victorian sewing kit,2518,2822.58,1.3965248226950355,140,77,0.0002652274583477452,0.800699295180915,B
47599B,blue party bags,1480,2822.32,2.182372881355932,118,69,0.00026520302710428343,0.8009644982080193,B
22380,toy tidy spaceboy,1312,2815.46,2.6916433566433566,285,114,0.0002645584181421759,0.8012290566261615,B
22072,red retrospot tea cup and saucer,848,2811.17,3.9930120481927713,162,90,0.00026415530262505617,0.8014932119287865,B
21499,blue polkadot wrap,6927,2809.34,0.41695852534562206,217,175,0.0002639833442576135,0.8017571952730441,B
21563,red heart shape love bucket,1395,2803.13,3.200062893081761,159,95,0.0002633998134041604,0.8020205950864483,B
22762,cupboard 3 drawer ma campagne,171,2786.0299999999997,17.674464285714286,112,74,0.0002617929893149419,0.8022823880757632,B
22794,sweetheart wire magazine rack,326,2784.9,9.025934065934067,182,114,0.00026168680737220405,0.8025440748831354,B
22224,white lovebird lantern,834,2764.0600000000004,3.735454545454546,164,89,0.00025972854924241964,0.8028038034323778,B
23190,bundle of 3 school exercise books,1702,2761.9,1.7966009852216749,202,145,0.0002595255819890446,0.8030633290143668,B
22963,jam jar with green lid,3266,2760.71,1.0840259740259741,306,165,0.0002594137620670464,0.8033227427764339,B
