stock_code,description,total_quantity_sold,total_revenue,total_revenue_capped,total_orders,unique_customers,avg_unit_price,avg_quantity_per_order,first_sale_date,last_sale_date,product_active_days,avg_daily_quantity_sold,revenue_per_order
23504,playing cards jubilee union jack,1927,2848.8900000000003,2481.54,208,164,1.3483410138248846,8.880184331797235,2011-09-22 11:46:00,2011-12-08 13:50:00,77,24.705128205128204,13.69658653846154
22930,baking mould heart milk chocolate,1108,2846.8,2810.8,189,120,3.073350785340314,5.801047120418848,2010-12-08 10:40:00,2011-12-08 14:38:00,365,3.0273224043715845,15.062433862433863
23212,heart wreath decoration with bell,2284,2845.89,2845.89,185,103,1.4963157894736843,12.021052631578947,2011-06-02 09:04:00,2011-12-09 10:03:00,190,11.958115183246074,15.383189189189189
22476,empire union jack tv dinner tray,880,2839.21,1852.81,125,61,6.91288,7.04,2010-12-01 14:32:00,2011-12-09 09:07:00,372,2.359249329758713,22.71368
85178,victorian sewing kit,2518,2822.58,2700.18,140,77,1.3965248226950355,17.858156028368793,2010-12-01 14:32:00,2011-12-09 10:03:00,372,6.750670241286863,20.161285714285714
47599B,blue party bags,1480,2822.32,2583.28,118,69,2.182372881355932,12.542372881355933,2010-12-01 12:49:00,2011-12-02 16:04:00,366,4.032697547683924,23.917966101694915
22380,toy tidy spaceboy,1312,2815.46,2815.46,285,114,2.6916433566433566,4.5874125874125875,2010-12-01 14:32:00,2011-12-09 10:03:00,372,3.517426273458445,9.87880701754386
22072,red retrospot tea cup and saucer,848,2811.17,2811.17,162,90,3.9930120481927713,5.108433734939759,2010-12-03 12:29:00,2011-12-09 09:07:00,370,2.2857142857142856,17.352901234567902
21499,blue polkadot wrap,6927,2809.34,2809.34,217,175,0.41695852534562206,31.921658986175114,2010-12-02 15:19:00,2011-12-08 12:29:00,370,18.671159029649594,12.94626728110599
21563,red heart shape love bucket,1395,2803.13,2749.73,159,95,3.200062893081761,8.773584905660377,2010-12-01 14:32:00,2011-12-09 10:46:00,372,3.739946380697051,17.629748427672958
22762,cupboard 3 drawer ma campagne,171,2786.0299999999997,2786.0299999999997,112,74,17.674464285714286,1.5267857142857142,2010-12-03 11:36:00,2011-12-07 11:06:00,368,0.4634146341463415,24.875267857142855
22794,sweetheart wire magazine rack,326,2784.9,2784.9,182,114,9.025934065934067,1.7912087912087913,2010-12-01 14:41:00,2011-12-09 12:00:00,372,0.8739946380697051,15.301648351648351
22224,white lovebird lantern,834,2764.0600000000004,2764.0600000000004,164,89,3.735454545454546,5.054545454545455,2010-12-01 09:53:00,2011-12-09 10:03:00,373,2.229946524064171,16.854024390243904
23190,bundle of 3 school exercise books,1702,2761.9,2736.7,202,145,1.7966009852216749,8.38423645320197,2011-05-09 16:35:00,2011-12-09 11:34:00,213,7.953271028037383,13.672772277227724
22963,jam jar with green lid,3266,2760.71,2760.71,306,165,1.0840259740259741,10.603896103896103,2010-12-01 10:19:00,2011-12-09 10:03:00,372,8.756032171581769,9.021928104575164
22925,blue giant garden thermometer,449,2757.4700000000003,2757.4700000000003,182,125,6.510491803278689,2.453551912568306,2010-12-01 12:22:00,2011-10-28 12:09:00,330,1.3564954682779455,15.150934065934067
23542,wall art 70's alphabet,356,2757.06,1843.62,74,44,10.14864864864865,4.8108108108108105,2011-10-04 11:36:00,2011-12-08 18:43:00,65,5.393939393939394,37.25756756756757
22196,small heart measuring spoons,2847,2754.16,2754.16,472,146,1.2229853862212943,5.943632567849686,2010-12-01 10:03:00,2011-12-09 10:26:00,373,7.612299465240642,5.835084745762711
23147,single antique rose hook ivory,1868,2752.2,2752.2,261,170,1.5256226415094338,7.049056603773585,2011-04-21 08:43:00,2011-12-08 14:38:00,231,8.051724137931034,10.544827586206896
22823,chest natural wood 20 drawers,24,2745.0,1976.6,13,13,118.07692307692308,1.8461538461538463,2010-12-21 10:26:00,2011-11-15 12:09:00,329,0.07272727272727272,211.15384615384616
23266,set of 3 wooden stocking decoration,2053,2743.82,2743.82,319,201,1.454005934718101,6.091988130563799,2011-06-09 15:34:00,2011-12-09 10:03:00,182,11.218579234972678,8.601316614420064
23341,pink diner wall clock,307,2741.35,2649.55,121,75,9.943057851239669,2.5371900826446283,2011-06-24 09:22:00,2011-12-08 15:54:00,167,1.8273809523809523,22.65578512396694
22773,green drawer knob acrylic edwardian,2075,2739.4,2739.4,191,82,1.5244102564102564,10.64102564102564,2010-12-01 11:29:00,2011-12-07 12:49:00,371,5.577956989247312,14.342408376963352
23100,silver bells table decoration,2166,2739.38,2739.38,257,180,1.426235741444867,8.23574144486692,2011-05-11 11:57:00,2011-12-08 16:30:00,211,10.216981132075471,10.659066147859923
22974,childrens dolly girl mug,1598,2729.69,2634.89,204,126,2.044390243902439,7.795121951219512,2010-12-01 13:17:00,2011-12-08 09:28:00,371,4.295698924731183,13.380833333333333
21985,pack of 12 hearts design tissues,8775,2729.5099999999998,2627.99,427,262,0.4177389277389277,20.454545454545453,2010-12-01 12:23:00,2011-12-08 19:28:00,372,23.525469168900806,6.392295081967212
22283,6 egg house painted wood,299,2726.43,2726.43,155,82,9.944580645161292,1.929032258064516,2010-12-01 17:06:00,2011-12-08 15:54:00,371,0.803763440860215,17.589870967741934
20829,glitter hanging butterfly string,1314,2722.9500000000003,2450.25,194,90,2.452060301507538,6.603015075376884,2010-12-03 17:20:00,2011-12-08 16:30:00,369,3.5513513513513515,14.035824742268042
23164,regency cake slice,578,2718.65,2637.65,92,70,5.579673913043479,6.282608695652174,2011-05-03 10:43:00,2011-12-08 09:20:00,218,2.6392694063926943,29.55054347826087
84832,zinc willie winkie  candle stick,2933,2712.7,2712.7,268,137,1.0908487084870848,10.822878228782288,2010-12-01 09:41:00,2011-12-09 12:31:00,373,7.842245989304812,10.122014925373133
23407,set of 2 trays home sweet home,265,2709.43,2709.43,133,103,10.68142857142857,1.9924812030075187,2011-09-04 12:07:00,2011-12-08 17:37:00,95,2.7604166666666665,20.371654135338346
21239,pink  polkadot cup,3016,2707.34,2707.34,307,141,1.1209354838709678,9.729032258064516,2010-12-02 12:47:00,2011-12-09 10:26:00,371,8.10752688172043,8.818697068403909
22927,green giant garden thermometer,430,2704.71,2704.71,148,94,6.6860135135135135,2.9054054054054053,2010-12-01 12:22:00,2011-12-05 11:48:00,368,1.165311653116531,18.275067567567568
22278,overnight bag vintage rose paisley,405,2704.35,2704.35,178,59,7.358076923076922,2.2252747252747254,2010-12-01 14:41:00,2011-12-09 10:26:00,372,1.0857908847184987,15.192977528089887
23333,ivory wicker heart medium,2089,2695.45,2695.45,233,179,1.3329218106995884,8.59670781893004,2011-08-08 14:37:00,2011-12-07 14:12:00,120,17.264462809917354,11.568454935622317
22737,ribbon reel christmas present,1388,2694.15,2694.15,259,148,2.3409022556390977,5.2180451127819545,2010-12-01 12:23:00,2011-12-08 11:25:00,371,3.7311827956989245,10.402123552123552
23264,set of 3 wooden sleigh decorations,1963,2690.81,2690.81,299,177,1.496592356687898,6.251592356687898,2011-06-09 15:34:00,2011-12-09 10:03:00,182,10.726775956284152,8.999364548494983
72802C,vanilla scent candle jewelled box,1395,2688.19,2506.39,105,63,4.532056074766356,13.037383177570094,2010-12-01 11:45:00,2011-11-04 14:07:00,338,4.115044247787611,25.601809523809525
22702,black and white cat bowl,1363,2684.6499999999996,737.05,49,35,2.037755102040816,27.816326530612244,2010-12-03 11:35:00,2011-12-02 16:39:00,364,3.734246575342466,54.788775510204076
22660,doormat i love london,364,2678.96,2234.16,102,56,9.895098039215686,3.5686274509803924,2010-12-01 15:35:00,2011-12-07 12:48:00,370,0.9811320754716981,26.264313725490197
22691,doormat welcome sunrise,371,2678.77,2404.37,120,65,9.365499999999999,3.091666666666667,2010-12-06 11:26:00,2011-12-08 13:36:00,367,1.0081521739130435,22.323083333333333
84568,girls alphabet iron on patches,12442,2678.33,2433.5299999999997,147,18,0.3868027210884354,84.63945578231292,2010-12-06 09:58:00,2011-12-09 10:03:00,368,33.71815718157182,18.219931972789116
22045,spaceboy gift wrap,6527,2673.34,2673.34,208,148,0.41865384615384615,31.379807692307693,2010-12-02 13:32:00,2011-12-08 12:29:00,370,17.59299191374663,12.852596153846154
22433,watering can green dinosaur,1394,2667.5,2667.5,227,121,2.2754148471615716,6.0873362445414845,2010-12-02 10:39:00,2011-12-08 18:15:00,371,3.747311827956989,11.751101321585903
22130,party cone christmas decoration,2277,2664.63,1762.59,110,78,1.7685840707964602,20.150442477876105,2010-12-01 11:57:00,2011-12-08 19:57:00,372,6.10455764075067,24.223909090909093
22329,round container set of 5 retrospot,1603,2661.89,2636.69,238,103,2.0687866108786612,6.707112970711297,2010-12-06 09:58:00,2011-12-09 10:03:00,368,4.3441734417344176,11.184411764705882
21781,ma campagne cutlery box,168,2661.7999999999997,2661.7999999999997,101,51,16.81356435643564,1.6633663366336633,2010-12-01 15:35:00,2011-07-10 16:18:00,221,0.7567567567567568,26.354455445544552
21109,large cake towel chocolate spots,925,2661.67,2654.47,104,51,5.374259259259259,8.564814814814815,2010-12-13 15:44:00,2011-12-09 11:26:00,360,2.5623268698060944,25.59298076923077
22582,pack of 6 sweetie gift boxes,1061,2649.35,1860.95,102,73,3.129326923076923,10.201923076923077,2010-12-01 12:23:00,2011-12-08 11:43:00,371,2.8521505376344085,25.974019607843136
23146,triple hook antique ivory rose,798,2645.2599999999998,2645.2599999999998,227,151,3.5144155844155844,3.4545454545454546,2011-04-19 13:49:00,2011-12-05 13:10:00,229,3.4695652173913043,11.653127753303965
82600,n0 singing metal sign,1225,2639.42,1874.54,49,30,2.673673469387755,25.0,2011-10-07 13:17:00,2011-12-09 10:26:00,62,19.444444444444443,53.86571428571429
22902,tote bag i love london,1288,2633.28,2614.08,136,71,2.6674264705882353,9.470588235294118,2010-12-01 11:49:00,2011-12-08 16:30:00,372,3.453083109919571,19.36235294117647
35961,folkart zinc heart christmas dec,2986,2629.81,2534.77,244,116,1.1341129032258064,12.040322580645162,2010-12-01 14:32:00,2011-12-08 17:54:00,372,8.005361930294907,10.777909836065573
22792,fluted antique candle holder,2785,2622.93,2622.93,206,100,1.1530582524271844,13.519417475728156,2010-12-01 14:32:00,2011-12-08 16:30:00,372,7.466487935656836,12.73266990291262
21012,antique all glass candlestick,1169,2614.05,2614.05,199,66,2.3111940298507463,5.8159203980099505,2010-12-01 14:32:00,2011-12-09 12:00:00,372,3.1340482573726542,13.135929648241207
22830,utilty cabinet with hooks,131,2610.29,468.05,6,5,21.771666666666665,21.833333333333332,2010-12-05 13:08:00,2011-01-16 13:25:00,42,3.046511627906977,435.04833333333335
22241,garland wooden happy easter,1952,2609.43,2609.43,239,125,1.610539419087137,8.099585062240664,2010-12-01 12:43:00,2011-11-23 10:39:00,356,5.4677871148459385,10.918117154811714
22965,3 traditional biscuit cutters  set,1209,2606.4100000000003,2606.4100000000003,232,168,2.3547210300429184,5.1888412017167385,2010-12-02 10:27:00,2011-12-09 10:03:00,371,3.25,11.234525862068967
23054,recycled acapulco mat lavender,295,2604.93,2604.93,130,81,9.533076923076923,2.269230769230769,2011-03-04 13:58:00,2011-12-09 10:03:00,279,1.0535714285714286,20.037923076923075
22833,hall cabinet with 3 drawers,76,2603.5299999999997,433.45,5,4,56.508,15.2,2010-12-05 16:24:00,2011-02-03 11:39:00,59,1.2666666666666666,520.7059999999999
22700,black and white dog bowl,1196,2602.18,997.3,52,41,2.634807692307693,23.0,2010-12-06 13:13:00,2011-10-07 13:17:00,305,3.9084967320261437,50.04192307692308
23196,vintage leaf magnetic notepad,1707,2601.15,2601.15,274,159,1.822230215827338,6.140287769784172,2011-07-06 13:56:00,2011-12-09 10:26:00,155,10.942307692307692,9.493248175182481
22175,pink owl soft toy,877,2594.23,2410.63,171,84,3.462046783625731,5.128654970760234,2010-12-03 11:36:00,2011-12-09 11:59:00,371,2.35752688172043,15.17093567251462
21500,pink polkadot wrap,6350,2593.0,2593.0,213,162,0.4169014084507042,29.812206572769952,2010-12-02 15:00:00,2011-12-05 09:03:00,367,17.255434782608695,12.173708920187794
22361,glass jar daisy fresh cotton wool,727,2592.33,2469.9300000000003,268,92,4.470148698884758,2.7026022304832713,2010-12-01 14:32:00,2011-12-09 10:03:00,372,1.9490616621983914,9.672873134328357
22933,baking mould easter egg milk choc,940,2585.92,2225.92,122,82,3.48869918699187,7.642276422764228,2010-12-09 12:20:00,2011-12-05 17:28:00,361,2.596685082872928,21.196065573770493
47559B,tea time oven glove,2077,2584.9,2584.9,287,152,1.457854671280277,7.186851211072664,2010-12-01 14:32:00,2011-12-09 10:03:00,372,5.568364611260054,9.006620209059234
22822,cream wall planter heart shaped,433,2582.75,2582.75,158,121,6.442974683544304,2.740506329113924,2010-12-01 14:32:00,2011-12-08 14:39:00,372,1.160857908847185,16.34651898734177
21735,two door curio cabinet,212,2577.45,2484.75,83,60,12.538554216867471,2.5542168674698793,2010-12-02 14:47:00,2011-09-16 13:53:00,287,0.7361111111111112,31.053614457831323
22805,blue drawer knob acrylic edwardian,1890,2576.03,2556.11,195,77,1.675846153846154,9.692307692307692,2010-12-01 11:29:00,2011-12-09 10:23:00,372,5.067024128686327,13.210410256410258
23534,stop for tea wall art,518,2572.7,1462.1,41,40,5.775853658536586,12.634146341463415,2011-10-02 14:37:00,2011-12-04 10:30:00,62,8.222222222222221,62.74878048780487
22610,pens assorted funny face,9572,2571.4,2340.2799999999997,216,123,0.38857142857142857,44.11059907834101,2010-12-01 11:41:00,2011-12-07 12:55:00,371,25.731182795698924,11.90462962962963
23292,spaceboy childrens cup,2050,2557.57,2539.57,216,112,1.5344239631336405,9.44700460829493,2011-06-17 10:12:00,2011-12-09 10:03:00,174,11.714285714285714,11.840601851851853
22358,kings choice tea caddy,698,2551.2200000000003,2551.2200000000003,255,87,4.32796875,2.7265625,2010-12-01 12:03:00,2011-12-09 10:26:00,372,1.871313672922252,10.00478431372549
21452,toadstool money box,817,2549.11,2487.9100000000003,184,109,3.657795698924731,4.39247311827957,2010-12-01 13:17:00,2011-12-08 16:30:00,372,2.190348525469169,13.853858695652175
84596B,small dolly mix design orange bowl,5023,2547.42,2547.42,522,189,0.614593572778828,9.495274102079396,2010-12-06 12:23:00,2011-12-09 10:03:00,367,13.64945652173913,4.880114942528736
22064,pink doughnut trinket pot,1728,2546.3,2546.3,241,85,2.1447368421052633,6.995951417004049,2010-12-01 10:52:00,2011-12-09 10:03:00,372,4.632707774798928,10.565560165975105
23131,mistletoe heart wreath cream,624,2535.48,2535.48,110,86,4.21018018018018,5.621621621621622,2011-04-26 16:45:00,2011-12-08 19:29:00,226,2.748898678414097,23.049818181818182
21078,set/20 strawberry paper napkins,2769,2531.04,2531.04,313,148,1.2559047619047619,8.790476190476191,2010-12-03 11:35:00,2011-10-13 14:33:00,314,8.790476190476191,8.086389776357827
23681,lunch bag red vintage doily,1576,2525.04,2418.64,132,105,1.8662406015037591,11.849624060150376,2011-11-06 12:36:00,2011-12-09 12:20:00,32,47.75757575757576,19.12909090909091
22670,french wc sign blue metal,1882,2516.75,2516.75,301,141,1.6347194719471947,6.211221122112211,2010-12-01 12:22:00,2011-12-09 08:48:00,372,5.045576407506703,8.361295681063122
21556,ceramic strawberry money box,977,2515.52,1559.72,114,38,3.316695652173913,8.495652173913044,2010-12-01 12:08:00,2011-11-23 12:20:00,357,2.7290502793296088,22.065964912280702
21730,glass star frosted t-light holder,517,2514.43,2514.43,131,79,5.356641221374046,3.946564885496183,2010-12-01 08:26:00,2011-12-07 16:56:00,371,1.3897849462365592,19.19412213740458
22672,french bathroom sign blue metal,1476,2511.22,2416.42,219,125,2.0876923076923077,6.678733031674208,2010-12-02 10:45:00,2011-12-08 16:18:00,371,3.967741935483871,11.46675799086758
23424,gingham recipe book box,462,2509.62,2509.62,135,87,6.186740740740741,3.422222222222222,2011-09-04 16:09:00,2011-12-09 08:59:00,95,4.8125,18.589777777777776
22937,baking mould chocolate cupcakes,948,2502.04,2502.04,157,119,2.928509316770186,5.888198757763975,2010-12-08 10:40:00,2011-12-07 08:45:00,363,2.6043956043956045,15.93656050955414
23316,red refectory clock,250,2501.64,2501.64,110,75,11.109454545454545,2.272727272727273,2011-06-23 18:44:00,2011-12-08 15:31:00,167,1.4880952380952381,22.742181818181816
72351A,set/6 turquoise butterfly t-lights,1264,2498.75,2438.9900000000002,153,78,2.293974358974359,8.102564102564102,2010-12-03 11:36:00,2011-12-08 16:14:00,370,3.407008086253369,16.33169934640523
21107,cream slice flannel pink spot,901,2492.71,2064.31,97,48,3.8324489795918364,9.193877551020408,2010-12-01 12:51:00,2011-12-06 16:26:00,370,2.4285714285714284,25.6980412371134
23367,set 12 colour pencils spaceboy,3278,2491.2,2400.3,282,184,0.7566666666666667,11.501754385964912,2011-09-22 11:46:00,2011-12-09 10:13:00,77,42.02564102564103,8.83404255319149
21903,man flu metal sign,1160,2490.13,2407.3300000000004,180,113,2.5055555555555555,6.444444444444445,2010-12-03 11:36:00,2011-12-08 15:51:00,370,3.1266846361185983,13.834055555555556
22075,6 ribbons elegant christmas,1773,2489.03,2438.63,200,96,1.774009900990099,8.777227722772277,2010-12-01 11:45:00,2011-12-09 12:20:00,373,4.740641711229946,12.445150000000002
22215,cake stand white two tier lace,343,2471.39,2471.39,101,71,8.513465346534653,3.396039603960396,2010-12-02 12:33:00,2011-12-09 10:20:00,371,0.9220430107526881,24.469207920792076
23352,roll wrap 50's red christmas,1800,2459.2,2459.2,212,151,1.511643192488263,8.450704225352112,2011-08-04 16:17:00,2011-12-09 10:26:00,126,14.173228346456693,11.6
23489,vintage bells garland,821,2443.35,2443.35,149,116,3.24283870967742,5.296774193548387,2011-10-20 14:52:00,2011-12-09 12:19:00,49,16.42,16.398322147651005
85184C,s/4 valentine decoupage heart box,1483,2440.09,2353.69,131,82,2.8517557251908396,11.320610687022901,2010-12-01 11:49:00,2011-05-16 16:33:00,166,8.880239520958083,18.626641221374047
85062,pearl crystal pumpkin t-light hldr,1462,2429.5,2429.5,159,97,1.7914999999999999,9.1375,2010-12-05 15:38:00,2011-12-07 14:34:00,366,3.983651226158038,15.279874213836479
21875,kings choice mug,2055,2429.38,1575.46,148,83,1.8340268456375837,13.791946308724832,2010-12-01 17:06:00,2011-12-09 09:08:00,372,5.509383378016086,16.414729729729732
22374,airline bag vintage jet set red,546,2427.52,2427.52,223,108,4.770178571428572,2.4375,2010-12-02 11:57:00,2011-12-09 10:26:00,371,1.467741935483871,10.885739910313902
22573,star wooden christmas decoration,2684,2423.0,2191.88,221,127,1.121936936936937,12.09009009009009,2010-12-01 12:23:00,2011-12-09 10:51:00,372,7.195710455764075,10.963800904977376
23406,home sweet home key holder,456,2422.6600000000003,1802.16,111,65,7.10990990990991,4.108108108108108,2011-09-05 10:15:00,2011-12-06 14:23:00,92,4.903225806451613,21.82576576576577
