stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category,avg_daily_demand,demand_std,max_daily_demand,demand_days,safety_stock,reorder_point,inventory_priority,movement_category,avg_daily_demand_capped,reorder_point_capped,annual_demand,holding_cost,eoq
21527,red retrospot traditional teapot,477,3724.9900000000002,8.525724137931034,144,95,0.00035002360608761047,0.7479432874358178,A,7.2272727272727275,8.495782581865056,58,66,37.08825104240715,87.67916013331624,Critical,Medium Moving,7.2272727272727275,87.67916013331624,477,1.705144827586207,167.0
21260,first aid tin,1161,3722.23,3.5810119047619047,166,104,0.0003497642590416313,0.7482930516948595,A,9.288,18.604897031383626,120,125,81.21948567645815,146.23548567645815,Critical,Fast Moving,9.288,146.23548567645815,1161,0.716202380952381,403.0
22195,large heart measuring spoons,1976,3720.66,2.3564285714285713,373,148,0.0003496167319176504,0.7486426684267772,A,10.081632653061224,12.805186024249954,84,196,55.900907224940724,126.4723357963693,Critical,Fast Moving,10.081632653061224,126.4723357963693,1976,0.4712857142857143,648.0
23064,cinderella chandelier,221,3717.56,45.48739130434783,23,20,0.00034932543632252894,0.7489919938630997,A,11.631578947368421,27.90103647281423,100,19,121.8016863162152,203.22273894779414,Critical,Medium Moving,11.631578947368421,203.22273894779414,221,9.097478260869567,49.0
21658,glass  beurre dish,878,3709.78,5.628215962441314,212,82,0.00034859437834509503,0.7493405882414448,A,7.256198347107438,9.836605889583929,49,121,42.941601332507375,93.73498976225945,Critical,Fast Moving,7.256198347107438,93.73498976225945,878,1.1256431924882628,279.0
22854,cream sweetheart egg holder,767,3708.52,5.392760736196319,161,123,0.0003484759807806263,0.7496890642222254,A,6.972727272727273,11.065658166547637,103,110,48.307016343194405,97.11610725228532,Critical,Medium Moving,6.972727272727273,97.11610725228532,767,1.0785521472392638,267.0
23236,storage tin vintage doily,1272,3704.78,3.4103125,190,124,0.0003481245467400604,0.7500371887689654,A,15.9,23.916839044351537,152,80,104.40871362588788,215.70871362588787,Critical,Fast Moving,15.9,215.70871362588787,1272,0.6820625,432.0
22212,four hook  white lovebirds,1609,3700.94,2.8394306930693074,399,145,0.00034776371606739376,0.7503849524850328,A,7.280542986425339,13.115328702573679,174,221,57.254831881297655,108.21863278627504,Critical,Fast Moving,7.280542986425339,108.21863278627504,1609,0.5678861386138615,532.0
23182,toilet sign occupied or vacant,3741,3688.21,1.5304347826086955,433,140,0.0003465675248009755,0.7507315200098338,A,19.793650793650794,20.991000146079873,150,189,91.63599415912893,230.1915497146845,Critical,Fast Moving,19.793650793650794,230.1915497146845,3741,0.3060869565217391,1106.0
22656,vintage blue kitchen cabinet,26,3685.0,146.75,20,17,0.00034626589291054325,0.7510777859027443,A,1.4444444444444444,0.8555852638929972,4,18,3.735048625559527,13.846159736670637,Critical,Slow Moving,1.4444444444444444,13.846159736670637,26,29.35,9.0
21531,red retrospot sugar jam bowl,1516,3682.17,2.9028225806451613,246,143,0.00034599996822209364,0.7514237858709664,A,8.865497076023392,17.830229854469817,192,171,77.83768412317676,139.8961636553405,Critical,Fast Moving,8.865497076023392,139.8961636553405,1516,0.5805645161290323,511.0
23130,mistletoe heart wreath green,882,3676.18,4.532011173184357,179,135,0.0003454371099592621,0.7517692229809256,A,9.483870967741936,11.624199741717433,68,93,50.7453238160972,117.13242059029075,Critical,Fast Moving,9.483870967741936,117.13242059029075,882,0.9064022346368715,312.0
23013,glass apothecary bottle tonic,924,3674.1600000000003,4.672946428571429,223,135,0.00034524729799082816,0.7521144702789164,A,7.830508474576271,6.771363892895804,29,118,29.56031908058543,84.37387840261933,Critical,Fast Moving,7.830508474576271,84.37387840261933,924,0.9345892857142858,314.0
21890,s/6 wooden skittles in cotton bag,1147,3674.11,3.8581196581196586,231,143,0.00034524259967477777,0.7524597128785913,A,8.134751773049645,14.183098522112273,100,141,61.91616999123073,118.85943240257825,Critical,Fast Moving,8.134751773049645,118.85943240257825,1147,0.7716239316239317,386.0
22926,ivory giant garden thermometer,594,3656.8500000000004,6.2895408163265305,195,140,0.00034362074097419817,0.7528033336195654,A,6.319148936170213,6.601095976056277,44,94,28.817016249638243,73.05105880282973,Critical,Medium Moving,6.319148936170213,73.05105880282973,594,1.2579081632653062,217.0
85053,french enamel candleholder,1693,3649.4900000000002,2.6198136645962733,317,157,0.00034292914885158715,0.753146262768417,A,8.910526315789474,11.802492550701174,66,190,51.5236592307487,113.89734344127501,Critical,Fast Moving,8.910526315789474,113.89734344127501,1693,0.5239627329192547,568.0
22378,wall tidy retrospot,2283,3638.5699999999997,3.022176870748299,293,69,0.0003419030366261914,0.7534881658050432,A,14.092592592592593,34.50732311432194,305,162,150.6413623622271,249.28951051037527,Critical,Fast Moving,14.092592592592593,249.28951051037527,2283,0.6044353741496599,615.0
22468,babushka lights string of 10,517,3633.17,8.304117647058824,153,82,0.000341395618492754,0.753829561423536,A,4.38135593220339,6.150421417741974,50,118,26.84960112382443,57.519092649248165,Critical,Medium Moving,4.38135593220339,57.519092649248165,517,1.6608235294117648,176.0
22466,fairy tale cottage nightlight,2093,3626.45,2.392736842105263,94,51,0.0003407641648155874,0.7541703255883515,A,27.906666666666666,74.83119260968242,462,75,326.67479782673036,522.021464493397,Critical,Fast Moving,27.906666666666666,522.021464493397,2093,0.4785473684210526,661.0
22236,cake stand 3 tier magic garden,308,3624.5999999999995,12.525,88,67,0.00034059032712172455,0.7545109159154733,A,4.1066666666666665,5.356414021635292,24,75,23.383370043571443,52.13003671023811,Critical,Medium Moving,4.1066666666666665,52.13003671023811,308,2.5050000000000003,111.0
23294,set of 6 snack loaf baking cases,4392,3607.81,1.089776536312849,354,214,0.0003390126325920182,0.7548499285480653,A,37.220338983050844,57.46215932011486,408,118,250.85046254036385,511.3928354217197,Critical,Fast Moving,37.220338983050844,511.3928354217197,4392,0.21795530726256984,1420.0
22053,empire design rosette,4244,3606.42,1.227857142857143,28,23,0.00033888201940581857,0.7551888105674711,A,163.23076923076923,763.6819918103245,3906,26,3333.8458412631635,4476.461225878548,Critical,Fast Moving,98.84146341463475,4025.7360851656067,4244,0.2455714285714286,1315.0
23032,drawer knob crackle glaze ivory,2154,3595.38,1.7784848484848483,194,115,0.00033784463122190207,0.755526655198693,A,20.71153846153846,21.469632234618462,120,104,93.72545759414704,238.70622682491626,Critical,Fast Moving,20.71153846153846,238.70622682491626,2154,0.3556969696969697,778.0
84968C,set of 16 vintage pistachio cutlery,317,3585.99,14.927403846153847,104,36,0.00033696228746764697,0.7558636174861606,A,4.064102564102564,5.985566500090556,41,78,26.129928684880152,54.5786466335981,Critical,Medium Moving,4.064102564102564,54.5786466335981,317,2.9854807692307697,103.0
22348,tea bag plate red retrospot,4084,3583.29,1.0849861495844875,358,144,0.00033670857840092824,0.7562003260645616,A,20.318407960199004,36.96658098137745,305,201,161.3772271601403,303.6060828815333,Critical,Fast Moving,20.318407960199004,303.6060828815333,4084,0.21699722991689752,1372.0
23085,antique silver bauble lamp,376,3583.23,10.834999999999999,78,64,0.0003367029404216678,0.7565370290049832,A,6.482758620689655,7.274664951132813,48,58,31.757474647825187,77.13678499265278,Critical,Medium Moving,6.482758620689655,77.13678499265278,376,2.167,132.0
71477,coloured glass star t-light holder,1012,3580.96,4.481132075471698,52,31,0.0003364896368729821,0.7568735186418561,A,53.26315789473684,71.11246343743373,264,19,310.44072406482803,683.282829327986,Critical,Fast Moving,53.26315789473684,683.282829327986,1012,0.8962264150943396,336.0
23497,classic chrome bicycle bell,2498,3578.62,1.6264141414141413,193,149,0.00033626975568182586,0.7572097883975379,A,67.51351351351352,112.08791728460834,698,37,489.31864428191557,961.9132388765101,Critical,Fast Moving,67.51351351351352,961.9132388765101,2498,0.3252828282828283,876.0
21494,rotating leaves t-light holder,1928,3571.33,2.6051265822784813,313,79,0.00033558474120168536,0.7575453731387396,A,12.68421052631579,15.6904750507951,142,152,68.49660664583119,157.28608033004173,Critical,Fast Moving,12.68421052631579,157.28608033004173,1928,0.5210253164556963,608.0
22908,pack of 20 napkins red apples,4380,3569.58,0.9678851174934725,375,212,0.0003354203001399232,0.7578807934388795,A,20.27777777777778,41.6905172048297,492,216,181.99952191350442,323.94396635794885,Critical,Fast Moving,20.27777777777778,323.94396635794885,4380,0.19357702349869452,1504.0
85132C,charlie and lola figures tins,1520,3562.3199999999997,3.986509433962264,211,96,0.00033473810464941284,0.7582155315435289,A,13.818181818181818,18.73973447090522,99,110,81.80811712490964,178.5353898521824,Critical,Fast Moving,13.818181818181818,178.5353898521824,1520,0.7973018867924528,437.0
20717,strawberry shopper bag,2855,3561.98,1.6730215827338129,412,150,0.00033470615610027056,0.7585502376996293,A,12.86036036036036,20.668321353265735,182,222,90.2273432245467,180.24986574706924,Critical,Fast Moving,12.86036036036036,180.24986574706924,2855,0.3346043165467626,924.0
22800,antique tall swirlglass trinket pot,870,3560.74,4.955615763546798,203,109,0.0003345896378622219,0.7588848273374915,A,5.958904109589041,12.372871722151269,140,146,54.01364360785094,95.72597237497422,Critical,Fast Moving,5.958904109589041,95.72597237497422,870,0.9911231527093597,296.0
22669,red baby bunting,1128,3559.0,3.7677777777777783,234,143,0.00033442613646366987,0.7592192534739551,A,7.470198675496689,8.078620300538011,51,151,35.26713341537341,87.55852414385024,Critical,Fast Moving,7.470198675496689,87.55852414385024,1128,0.7535555555555558,387.0
22739,ribbon reel christmas sock bauble,1818,3556.97,2.3681619937694705,318,168,0.0003342353848320258,0.7595534888587872,A,14.544,15.558683914820373,120,125,67.92127380402468,169.72927380402467,Critical,Fast Moving,14.544,169.72927380402467,1818,0.4736323987538941,620.0
23210,white rocking horse hand painted,2849,3551.53,1.4668316831683168,192,115,0.0003337242080457481,0.7598872130668329,A,32.747126436781606,34.99508882181353,168,87,152.77069851637268,382.0005835738439,Critical,Fast Moving,32.747126436781606,382.0005835738439,2849,0.29336633663366335,985.0
21974,set of 36 paisley flower doilies,2219,3545.6,2.144388888888889,360,177,0.000333166987762177,0.7602203800545951,A,10.931034482758621,14.070373777248365,146,203,61.424071282734104,137.94131266204445,Critical,Fast Moving,10.931034482758621,137.94131266204445,2219,0.4288777777777778,719.0
23332,ivory wicker heart large,2059,3542.71,1.7616891891891888,287,207,0.00033289542509446694,0.7605532754796896,A,21.904255319148938,19.135661213677693,92,94,83.53653122788972,236.86631846193228,Critical,Fast Moving,21.904255319148938,236.86631846193228,2059,0.3523378378378378,764.0
23191,bundle of 3 retro note books,2141,3529.89,1.8762411347517731,276,178,0.0003316907768591581,0.7608849662565488,A,14.972027972027972,16.334506832592186,85,143,71.30812073207508,176.1123165362709,Critical,Fast Moving,14.972027972027972,176.1123165362709,2141,0.37524822695035465,755.0
21703,bag 125g swirly marbles,9390,3528.89,0.495738255033557,294,175,0.00033159681053815117,0.761216563067087,A,52.45810055865922,129.44259140842772,877,179,565.0802947786354,932.2869986892499,Critical,Fast Moving,52.45810055865922,932.2869986892499,9390,0.09914765100671141,3077.0
22180,retrospot lamp,330,3521.54,11.514709677419354,155,92,0.00033090615807875024,0.7615474692251657,A,2.64,2.3465829652716788,13,125,10.243983678867474,28.723983678867476,Critical,Medium Moving,2.64,28.723983678867476,330,2.302941935483871,120.0
22688,doormat peace on earth blue,705,3519.6600000000003,9.140625,32,26,0.0003307295013952572,0.7618781987265609,A,27.115384615384617,123.85582809801949,634,26,540.6913372959873,730.4990296036797,Critical,Medium Moving,27.115384615384617,730.4990296036797,705,1.828125,196.0
23091,zinc herb garden container,556,3516.64,6.744,204,155,0.00033044572310581623,0.7622086444496667,A,5.346153846153846,5.471495829924233,31,104,23.885758488085692,61.30883541116261,Critical,Medium Moving,5.346153846153846,61.30883541116261,556,1.3488,203.0
21992,vintage paisley stationery set,1901,3510.72,2.065475113122172,436,160,0.0003298894424854552,0.7625385338921522,A,9.273170731707317,11.499936581032378,119,205,50.20285427260299,115.1150493945542,Critical,Fast Moving,9.273170731707317,115.1150493945542,1901,0.41309502262443437,678.0
23353,6 gift tags vintage christmas,4007,3510.05,0.9988519637462235,327,227,0.0003298264850503806,0.7628683603772026,A,42.62765957446808,42.41803837295809,216,94,185.17550805276926,483.5691250740458,Critical,Fast Moving,42.62765957446808,483.5691250740458,4007,0.1997703927492447,1416.0
23189,set of 12 fork candles,1249,3507.5099999999998,3.3956338028169015,141,89,0.00032958781059502296,0.7631979481877976,A,15.810126582278482,20.111277579537493,114,79,87.79557438835462,198.466460464304,Critical,Fast Moving,15.810126582278482,198.466460464304,1249,0.6791267605633804,429.0
21715,girls vintage tin seaside bucket,1330,3507.17,3.261293103448276,231,116,0.0003295558620458806,0.7635275040498435,A,8.866666666666667,12.183533097882712,66,150,53.187087800751335,115.253754467418,Critical,Fast Moving,8.866666666666667,115.253754467418,1330,0.6522586206896552,452.0
22760,"tray, breakfast in bed",275,3491.8599999999997,14.710749999999999,80,50,0.00032811723767126445,0.7638556212875147,A,4.104477611940299,7.513894862909304,54,67,32.80183035482724,61.53317363840933,Critical,Medium Moving,4.104477611940299,61.53317363840933,275,2.94215,97.0
21238,red retrospot cup,3969,3488.44,1.0694117647058823,387,160,0.00032779587285342075,0.7641834171603682,A,18.375,24.71141577828842,132,216,107.8774301445535,236.5024301445535,Critical,Fast Moving,18.375,236.5024301445535,3969,0.21388235294117647,1362.0
21745,gaolers keys decorative garden,935,3475.73,3.968046511627907,214,115,0.0003266015609134227,0.7645100187212817,A,6.493055555555555,6.803944277487709,33,144,29.702548412746314,75.1539373016352,Critical,Fast Moving,6.493055555555555,75.1539373016352,935,0.7936093023255815,343.0
82580,bathroom metal sign,5881,3473.21,0.8306466876971609,631,210,0.0003263647657844852,0.7648363834870662,A,22.276515151515152,43.792407557392565,297,264,191.17530252091635,347.1109085815224,Critical,Fast Moving,22.276515151515152,347.1109085815224,5881,0.16612933753943218,1881.0
22065,christmas pudding trinket pot,6729,3462.25,1.0662948207171314,241,132,0.00032533489490624924,0.7651617183819724,A,67.29,170.6995289739231,1514,100,745.1870292584274,1216.2170292584274,Critical,Fast Moving,67.29,1216.2170292584274,6729,0.2132589641434263,1776.0
21243,pink  polkadot plate,2065,3449.6,2.1288709677419355,185,95,0.00032414622094551154,0.765485864602918,A,15.884615384615385,25.4392831231526,128,130,111.05492751478009,222.24723520708778,Critical,Fast Moving,15.884615384615385,222.24723520708778,2065,0.42577419354838714,696.0
84508A,camouflage design teddy,1631,3448.05,2.4124999999999996,36,17,0.0003240005731479508,0.765809865176066,A,47.970588235294116,77.05428440455493,240,34,336.37968207771684,672.1737997247756,Critical,Fast Moving,47.970588235294116,672.1737997247756,1631,0.48249999999999993,581.0
22435,set of 9 heart shaped balloons,2757,3445.5,1.4632089552238805,266,153,0.0003237609590293831,0.7661336261350954,A,15.576271186440678,20.732772193682422,126,177,90.50870270217395,199.5426010072587,Critical,Fast Moving,15.576271186440678,199.5426010072587,2757,0.2926417910447761,971.0
23350,roll wrap vintage spot,2712,3445.08,1.4612861736334404,305,205,0.00032372149317456023,0.76645734762827,A,28.54736842105263,26.167938975684777,190,95,114.23586710708072,314.06744605444914,Critical,Fast Moving,28.54736842105263,314.06744605444914,2712,0.2922572347266881,963.0
23426,metal sign drop your pants,1275,3444.43,3.3344711538461542,206,126,0.0003236604150659057,0.7667810080433359,A,16.776315789473685,21.62936194726081,144,76,94.42275600360216,211.85696652991794,Critical,Fast Moving,16.776315789473685,211.85696652991794,1275,0.6668942307692309,437.0
